bpm,loudness,year,title
72.177,-13.939,0,Baby Please Don't
137.008,-6.473,2005,Things I Don't Understand
103.928,-8.22,0,Mi Gitana (feat. The Dey)
140.283,-6.465,0,Hold On (Album Version)
124.826,-6.754,2006,I Can't Rest
148.277,-13.114,0,Love Island (LP Version)
135.985,-7.991,1995,You Are Everything
98.485,-10.75,2004,Wo Ai Ni_ Zai Jian!
143.606,-11.796,1983,A Piece Of My Heart
144.354,-18.626,0,Nostalgia for Infinity
105.919,-8.022,1998,Marvel Hill
84.682,-5.554,0,Let's Get High (Yves Larock Radio Edit w Rap)
91.888,-15.737,0,Raindrops Keep Falling On My Head
107.936,-9.742,0,Live Then Lay
101.676,-19.239,1926,Got The Blues
160.623,-11.579,0,Turn Yourn Radio On
126.956,-6.682,0,Serenata
108.241,-10.987,1975,Donnez-nous des jardins
156.507,-15.835,1999,Love Is What We Make It
149.79,-5.712,0,So Long (Originally Performed by Abba)
83.341,-7.665,0,Mr. Crump
130.382,-10.207,0,Brown Eyed Girl
130.372,-3.237,1981,Start Me Up
99.214,-8.675,0,C'est pour vous que je chante
107.957,-18.742,0,New Round And Round
97.691,-13.629,0,Lucky Fellow - Original
107.741,-6.419,0,Mi Vida Se Pinto De Gris
130.692,-12.024,2009,Good Morning Captain
91.513,-6.607,0,Jumke
111.722,-12.818,1966,Coffee Blues
154.763,-10.193,1974,Human Being
78.19,-15.529,0,No Love To Give (LP Version)
140.133,-8.948,0,Words- Till the mornin' comes Mix
103.859,-6.555,1956,Please Love Me
94.423,-12.328,1979,Reefer Head Woman
159.437,-7.455,1964,Ain't She Sweet
151.992,-16.775,2009,Bside
149.767,-4.468,1988,Twist Y Gritos (Twist & Shout)
150.569,-10.544,1970,Immigrant Song (Album Version)
74.074,-7.168,0,The Power Of
122.653,-13.85,2007,Festival Of Holi
93.033,-9.334,0,Having A Little Talk With Jesus
139.482,-12.967,2004,Kuolema Tekee Taiteilijan
127.924,-13.098,0,Tennessee Central Number Nine
105.037,-8.11,0,Don't Stop
105.131,-7.333,1986,Soda Pop
167.829,-9.889,0,It Must Be Everywhere (Complete Version)
73.526,-21.14,0,Mon Legionnaire
60.956,-12.844,0,You Were There
127.84,-8.571,0,BOOM!!!
133.343,-6.152,2004,Other Side of You
102.949,-4.958,0,Kissing Game
127.443,-22.153,0,Un Minuto Contigo (One Moment)
111.011,-12.977,1973,¡Hola_ Pequeño Ser!
135.095,-8.806,0,Everyday Struggle (Bonus)
137.87,-5.872,0,Everybody's Someone (Gateway Mix)
157.788,-11.472,0,Man Smart Woman Smarter
144.987,-4.035,0,Gloria (In The Name Of Love Album Version)
154.753,-5.981,0,Two of a Kind
155.726,-5.105,0,Shen Lai
123.768,-8.559,0,The Preacher
142.839,-12.101,0,Principe Nino
179.081,-11.301,2002,Blues All Around My Bed
120.36,-12.793,2000,Paper Thin
142.956,-4.95,0,Another Day Another Night
175.711,-14.344,1971,Carolan's Concerto
165.168,-22.258,1993,Gangsta Lean (Gangstapella)
102.841,-30.249,1998,Cafe deClouet
151.215,-10.447,0,Hired Security
90.011,-13.573,1990,Slipping Away/Here Is Kazmeyer
140.638,-12.12,1988,The Unidentified Flying Object
186.423,-10.576,0,Comfort Creek
110.599,-15.632,0,Cierra Los Ojos Y Juntos Recordemos - Original
85.351,-9.173,0,Love Is Gone (Eddie Thoneick's Liberte Mix)
110.016,-3.08,2006,Destroy Everything (Album Version)
146.141,-5.032,2009,The Gre(A)t Depression
141.175,-11.178,0,See You in the Morning
133.05,-4.285,1996,Automatic
106.065,-6.459,2003,I Don't Wanna be a War Hero
87.46,-14.223,0,Bestio Tergum Degero Pt. 3
85.015,-4.237,0,Kick_ Push II (Album Version)
139.878,-4.762,0,Snapshot Samurai
174.33,-7.06,0,True Love
135.759,-20.868,0,Introitus: Requiem: Dies Irae
157.968,-18.261,1992,You're My First Lady
98.508,-16.709,0,Christmas Won't be the Same Without Johnny
90.19,-25.698,0,Nocturne For Piano No. 5 In B Flat Major_ Op. 37
97.007,-12.623,1994,Ma Préférence (Live)
142.26,-8.013,1992,Hold On
176.83,-5.349,2001,We Got What You Want
100.058,-4.73,0,East Bay Bounce
158.419,-11.277,0,Teska (Teska)
123.847,-5.82,2004,Forever
129.846,-12.818,1988,One Night Alone
108.948,-33.364,0,Infant Dreams
156.27,-24.568,0,Why
202.693,-19.928,0,All The Way
81.827,-13.675,0,Mom
88.384,-8.588,0,Ballroom Floor
142.763,-13.196,0,Goodnight Irene
126.729,-11.969,1975,Music In Dreamland
144.072,-10.903,0,Ole Con Ole
129.703,-3.894,0,Touch Your Button Carnival Jam
170.041,-4.281,2006,90er
212.401,-9.735,0,Itinerario
112.48,-15.591,1985,Stephanie Says
108.616,-18.454,1992,Music And Politics
122.077,-12.019,0,Free (lp)
106.847,-13.327,0,Más Y Más
142.121,-9.911,2004,Under The Weather
120.08,-7.518,0,Say Goodbye
136.577,-14.406,0,Fleur De Paris
119.987,-9.651,0,Jahuu_ Gandiva laulaa!
120.093,-10.223,0,After All The Love Is Gone
115.236,-2.029,0,Wake Up Call (Album Version)
81.858,-17.193,0,Where Are You?
208.002,-5.92,2003,Carita De Rosa
171.505,-10.363,0,Zambele (1997 Digital Remaster)
178.142,-5.008,2000,World Comes Tumblin' Down
102.99,-8.852,0,Big World
167.559,-18.226,0,LOVESICK - Obsession in ¾ Time
148.0,-7.36,2005,All Alone (Live)
85.989,-11.714,0,Jesus Is the Lord
122.645,-4.548,0,Pobre diabla (Directo 09)
100.341,-14.728,0,The Object Of My Affection
89.921,-15.018,1993,Please Come Out Tonight
98.998,-5.951,0,Llegaste Tú
130.281,-5.158,2002,Celluloid Heroes
124.995,-5.797,2005,First Day (Album version)
152.709,-16.188,0,Jole Brun
123.245,-6.228,0,Bed Of Roses
109.516,-13.915,1967,Wives ( LP Version )
95.761,-8.236,0,Credits
121.379,-14.048,0,Bonita
100.648,-18.786,0,Indo
143.513,-3.137,0,Losing track
136.957,-6.519,1999,Every You Every Me (Infected By The Scourge Of The Earth)
123.881,-3.887,0,Fly Talkin'
102.846,-26.646,0,Youll Rue The Day
248.079,-16.386,0,Two of a Kind_ Workin' on a Full House
137.495,-9.86,0,L'Ardechoise Aux Cheveux Blanc
119.612,-11.588,2008,Freaxxx
96.57,-6.065,2000,Loud & Clear (featuring Defari_ King T & Butch Cassidy)
139.603,-10.027,0,Pokrusa
81.982,-9.727,1988,Writes Of Winter
151.984,-5.154,0,Pedazo De Idiota
126.537,-9.013,0,Bro. Bill  (LP Version)
170.474,-8.312,0,Don't Mess With the IRS
139.991,-7.915,2004,Dancing With Tears In My Eyes 2004 (Nova Mix (Club Version))
58.165,-9.689,2007,Fear Factor (Shiny Happy Jihad)
153.264,-10.762,1982,Man No Sober (LP Version)
120.833,-6.752,0,Sudenkorento -Life On Mars-
131.458,-8.387,2000,Like I Never Loved Before
140.076,-6.447,0,Brivdiena
85.915,-7.596,0,Titan
134.132,-11.341,0,I Don't Love You Anymore
171.991,-8.091,0,Show Some Love Where Is The Love feat. MackaB
32.239,-24.991,0,Inti Guauqui
84.913,-5.428,2005,Dying Under A Binary Star
120.538,-12.828,0,It Gwine Dreada
168.069,-9.75,0,Sunday In Marin
160.022,-5.75,2008,Hurry Up And Come
90.027,-7.963,0,Quan Tou Tang
93.328,-4.603,2001,Da Da Da Da
182.542,-12.293,0,When There's A Will_ There's A Way
115.231,-9.464,0,Marrakech
132.368,-8.37,0,Mua rakastan
96.621,-9.633,0,TU MIRADA
112.965,-7.881,2009,Ma vie n'est pas la tienne (album)
123.111,-15.39,0,Judge Harsh Blues (Tk. 1)
158.389,-22.356,0,Carolyn & Barnabas
93.95,-5.229,2002,I'm Glad
76.009,-21.207,0,Singing  Bowls_Saxophone & Voice
88.24,-8.131,0,Chanson Populaire
108.462,-15.437,2003,"Theme From ""Come September"" (LP Version)"
118.62,-5.742,2009,Famous One
84.688,-16.877,2004,One Love
140.252,-6.024,0,So Say I
118.926,-12.195,0,Big Trouble Upstairs
120.0,-7.009,0,Siempre
89.995,-12.836,0,One Thing
123.829,-4.249,1999,Sometimes
119.423,-7.352,1992,Talk Of The Town
164.041,-5.129,2004,Denk
134.531,-14.402,0,Electric Phase / Hot 'n' Ready / Pack It Up 'n' Go / Cherry / Out In The Street / Let It Roll / Too Hot To Handle
123.003,-11.933,0,124 Stomp
105.958,-10.476,0,You Can Make It (Album Version)
106.927,-12.162,1982,The Story Of An Artist
146.93,-4.861,0,Many Weapons Many Men
88.304,-10.984,0,Será cuando regreses
99.077,-7.549,2003,Attic Room
92.331,-18.891,1992,A Movie Of A Placid Lake On A Moonless Night in September
154.164,-7.031,0,Te Vas Angel Mio
94.234,-6.504,1996,Firestarter
123.869,-9.009,0,Rakkahin -Be My Love-
85.083,-5.295,2002,Testify
96.98,-4.96,0,Kaliforn-Eye-A (Feat. Mike Muir)
82.048,-12.108,1998,Mohair Locker Room Pin-Up Boys
178.249,-5.021,2007,Enslaved By Propaganda
174.49,-3.264,0,Stars (GROWTH Ultraviolence Mix)
111.756,-9.31,1995,Rülpsen Sie Eine Hauptstadt
131.348,-12.507,0,Human Being (1972 demo)
87.735,-6.753,0,Wouldn't Last a Weeg
83.066,-12.835,0,Tune In
90.098,-3.131,2007,All Hands On Deck part 2: Open Water [Album Version]
112.222,-15.237,1961,Doodlin'
103.562,-26.862,1979,Hermitage
159.164,-4.182,2009,Open Arms
99.654,-13.481,0,Untitled
148.077,-9.68,2009,The Magic Violin
149.972,-8.244,0,I Will Call Upon the Lord
97.969,-6.808,2006,Stampede
100.441,-14.744,0,Chira
149.988,-13.87,0,Booty Bounce
95.997,-8.19,1998,Come On Back Home
81.623,-30.712,1983,Earth Born
103.979,-15.926,0,Little Is Much When God Is In It (South African Homecoming Album Version)
121.915,-16.739,1976,Sannyasin
94.709,-5.05,0,Gheera Away
155.01,-10.873,0,E. Warren
133.827,-6.428,0,My Harlem Lullaby (Album Version)
98.988,-6.939,1991,Life's Railway To Heaven
109.994,-5.996,0,Shining
121.982,-4.163,2006,I Wish I Was A Punk Rocker (With Flowers In My Hair)
156.758,-4.159,2000,Hello Space Boy
95.073,-17.087,0,Dance of the Blue Devils
179.318,-9.039,1999,La Bruja Chafa
53.354,-21.69,0,The Sound From There
103.69,-19.34,0,Sing Me Softly of the Blues
119.885,-10.78,0,Splitting The Seconds
90.121,-13.316,0,Shout For Joy  (Celtic Psalms Album Version)
63.991,-10.976,0,La Valse De La Cour (BOF Mayerling)
69.919,-25.359,2008,Best In LA
140.456,-10.992,1982,Goin' To The River
91.003,-7.913,0,Locked Away
137.289,-10.836,0,Min Xechnas (Forse)
99.81,-9.911,0,Here We Go Again
106.936,-17.795,1996,Rumour (Abstract Hip Hop Mix)
95.075,-3.698,2003,Coral Fang (Album Version)
89.912,-7.673,0,The Urban Gospel
177.963,-6.188,2002,The Second One
181.002,-8.002,0,18 De Noviembre
116.338,-2.421,1995,Laakista humppa
72.357,-32.535,0,He Don't Care (He's Stoned)
80.945,-10.599,0,One More Time (Kennedy Center Homecoming Version)
155.979,-6.252,0,Ela Edo Kardia Mou
178.825,-5.745,1976,Rich Girl
125.787,-10.118,1992,See What Tomorrow Brings
208.167,-2.03,2008,Hindsight
129.393,-13.817,0,New Love
122.267,-9.796,1981,I'm Your Money (12'' Extended Version) (2006 Digital Remaster)
135.021,-3.93,1999,Lovely Day
91.97,-12.896,1994,Com Una Flama
81.24,-17.346,0,Los Tres Glopes / The Three Beats (danza)
139.706,-6.609,0,Anything For My Baby
114.276,-17.805,0,Fields Of Athenry
124.013,-6.848,1998,Explode
126.948,-10.257,2003,Tango
163.959,-6.865,2009,When It Stings
124.595,-11.459,0,I See The Light (2002 Digital Remaster)
191.406,-6.946,2004,My Baby (Feat. Kanye West)
85.0,-11.772,0,Beni Aglatma
117.58,-12.826,2007,The Last Man On Earth
146.008,-23.779,1991,The Flight of the serpentarius
172.371,-5.839,0,Focus
88.464,-15.686,0,Life
179.001,-3.492,2009,Another Lover
84.159,-3.996,2007,No Such Thing As Control (Album Version)
131.502,-5.817,0,Fear The Sea
149.492,-5.636,2003,2 + 2 = 5
190.333,-11.229,0,100 Club 1996 ''We Love You Beatles'' - Live
113.485,-6.155,2003,Karma
144.463,-6.083,0,deine liebe
97.103,-10.819,0,Vankina vapauden
111.661,-6.072,0,To Pouli
165.904,-11.68,1972,Heartbreaker
120.444,-13.546,1980,Pete's Crusade
122.701,-8.383,0,Yo Quiero Contigo
85.515,-9.241,0,Baby_ It's Gonna Cost You
173.828,-19.664,0,Goody Goody
139.423,-5.993,0,Sou Vazo Diskola
92.471,-5.955,0,Money Blues
90.049,-9.383,0,This Is A Stick Up
129.988,-14.442,2004,Emerald
197.631,-5.469,2006,Zeno Beach
65.097,-17.91,0,Meteores mouvement de Chroniques de la lumier
80.062,-10.202,2002,Telegrama
143.01,-6.304,2006,Molten
125.303,-14.714,0,It Only Takes A Moment (Album Version)
111.532,-9.851,1995,The Road Goes On Forever
170.966,-8.196,0,Phrase
116.052,-12.617,0,The Daddy
104.08,-4.515,2005,Medicine
209.955,-12.098,1970,Don't Waste My Time
90.131,-4.118,1985,Love You to Pieces
106.023,-6.131,2006,Sachmagehtsnoch
101.013,-5.97,0,Take That!
99.312,-7.068,1963,From A Jack To A King
106.01,-7.336,2009,L'Amour Existe Encore
133.96,-6.566,0,Les Dépenaillés
107.965,-18.576,1982,Heut' Nacht
153.713,-4.365,2010,Diamond Eyes (Album Version)
112.181,-7.462,0,Una dolce melodia
172.909,-5.549,2002,The Witching Hour
128.018,-4.888,2006,Love Me
143.748,-10.578,2007,Leather Prowler
85.811,-9.07,2000,Put Down Your Weapons
117.535,-15.494,1987,Underarms
81.649,-10.182,0,Te Necesito
103.829,-11.703,0,Terraplane Blues
112.032,-8.649,1994,L'idole des femmes
126.615,-22.074,2007,The Harbour
100.811,-12.178,0,All Or Nothing  (Wonderful World Album Version)
201.21,-6.645,0,Toda Mi Vida
196.681,-8.429,1996,La Rosa
98.507,-5.64,2002,End Of The Beginning
116.024,-9.305,0,Dio Nisia
103.916,-8.922,0,Lift Jesus Up
125.693,-16.39,0,Jubilation T. Cornpone
134.009,-3.862,2008,Kicking And Screaming
163.881,-7.663,1985,Slow And Low
110.3,-11.798,1994,Lookin' for My Baby
109.44,-6.076,1997,Life's Blood
111.81,-10.481,2009,Black Connect 3
114.216,-10.459,0,The Way Of Love (West Coast Diaries Vol. 1 Album Version)
120.234,-25.221,1993,Leaving The Docks
105.434,-5.454,1987,Noche De Paz
146.606,-9.527,0,Village Dance
124.517,-6.805,2006,4 In The Morning
166.531,-3.471,1975,Cajun Baby (LP Version)
186.511,-18.679,1994,Midnight Jump
151.199,-6.583,2006,Marching
80.672,-5.878,2000,Que Suene Mi Campana
186.393,-10.553,1990,For My People
90.18,-2.198,1998,Just Don't Give A Fuck
104.989,-20.869,0,Floating
79.86,-18.41,2004,1001 Robots
166.864,-4.716,2002,You Don't Belong
142.82,-6.774,1999,Ring The Alarm
87.525,-4.919,0,Respect This Hustle (Explicit Album Version)
89.3,-12.798,0,Meeran Sad Laeen Je Toon
130.229,-17.938,1993,Again (Instrumental)
136.217,-12.301,0,Come On (Sessions@AOL Version)
87.351,-5.456,0,Forget Me Knots (Bailey Remix)
170.192,-8.358,0,Tear It Up (LP Version)
128.518,-5.408,1998,Voyage to eternal Life
113.557,-9.958,0,Radioland
134.539,-22.359,0,If I Couldn't Hold Back The Dawn
100.078,-3.738,2007,The Benevolent Path
78.498,-18.335,1935,Down South Blues
166.09,-9.966,1987,Looking In Your Eyes
143.29,-13.715,1985,Doin' It
116.083,-15.925,0,The Law Gonna Step On You (1931)
120.227,-7.954,0,It Came Upon A Midnight Clear
232.709,-4.43,1993,Crazy
151.357,-8.977,0,Bitches For Breakfast
173.974,-5.794,0,Rude Bwoy Love (feat. Dj Fly_ Dj Traxx_ T.Williams)
80.975,-9.776,2003,All For The Sake Of The Song
154.113,-5.097,0,Red Barchetta (feat. James LaBrie_ James Murphey_ Sean Malone_ Sean Reinert & David Townson)
99.381,-16.107,2006,Chiove
153.939,-9.985,0,Des Vôtres
146.051,-7.541,0,Apagon
124.915,-2.976,1999,Parallel Universe (Album Version)
91.087,-15.95,2006,Lullaby [With Ladysmith Black Mambazo] (Album Version)
64.996,-10.963,0,Danny
109.974,-6.321,0,Magiki Vradia
88.011,-8.14,2008,Walk On The Wild Side
180.854,-12.957,0,Elsa
113.41,-7.742,0,Little Sunflower
109.522,-5.584,0,Dangerously In Love Medley
84.606,-13.537,0,Army
35.351,-31.708,1994,The Court
110.462,-7.742,0,Dance Of Romance
70.784,-13.527,0,Creep Live Version
92.755,-8.073,0,It Takes A Village (To Raise A Nut) (Live)
127.601,-10.172,1995,Over The River
156.581,-4.842,2000,11th Street
66.807,-27.905,0,Tre sonetti di Petrarca: III. I' vidi in terra angelici costumi - sonnet 156
94.705,-9.808,1993,Everyday
97.79,-14.85,0,Too Far From The Tree
140.354,-14.079,0,Nostalgia
122.414,-6.545,0,Baby's Got A Habit
161.853,-5.178,2004,The Climb/Paranoia
64.958,-14.293,2008,Amour noir N 7
85.401,-9.159,2009,Stop!
159.9,-7.162,2005,Need
180.073,-12.316,2003,Collide
97.865,-7.107,1990,Tercer Mundo
85.979,-7.484,0,Watched By An Angel
109.402,-9.64,0,I'll Be Around
188.018,-9.276,1995,Keep Hope Alive
80.162,-12.451,0,Getting Old Sucks (Album Version)
156.957,-10.445,0,Blow-Up (Outtake)
118.027,-12.802,0,Carre Cutia
126.57,-13.806,1968,Still a Fool
103.886,-5.55,2001,La Medalla
99.863,-14.908,0,The Wedding
107.329,-10.401,0,Viralo Al Reves
172.054,-14.656,0,Glow
81.311,-15.321,0,Accept Me
68.742,-21.835,0,"Piano Sonata No. 29 in B flat major Op. 106  ""Hammerklavier"" (2005 Digital Remaster): II.     Scherzo (Assai vivace) - Presto"
174.856,-10.635,0,For All We Know
143.844,-10.23,0,Rick's Cafe
99.133,-11.638,0,Palavras
86.918,-8.025,2001,Coma
161.979,-7.434,2004,Me Duele
66.246,-13.419,1990,Nothing To Hold Me
90.846,-11.685,0,Somewhere In Between
88.264,-4.931,0,Novakane
87.679,-14.469,1998,God In My Bed
87.784,-10.656,0,It Could Never Be You
112.35,-6.785,0,Alma_ Corazón Y Vida
197.722,-2.14,2005,Defend You (Album Version)
169.428,-6.059,0,Dale Darrell Waltrip Richard Petty Rusty Awesome Bill Irvin Gordon Earnhardt Smith...Johnson_ Jr. (Live)
162.442,-8.295,2003,St Patrick's An Dro
56.886,-10.743,2007,Holli Holi Nach Kuriye
133.6,-6.617,1977,Looking For A Kiss
90.086,-4.636,2004,In My Hood (Explicit Album Version)
141.816,-10.502,1982,Baal's Hymn
192.417,-7.537,2006,No Hay Manera
110.058,-2.871,0,Advice
126.202,-9.054,1970,Yo Soy Abacua
76.354,-21.439,1989,Let The Drummer Have Some
120.103,-7.479,2009,The Darkness (Komor Kommando Mix)
151.973,-21.061,0,Glisse
139.91,-9.049,0,You Gotta Be Safe
138.033,-9.607,0,Kan Hai De Ri Zi
90.356,-4.62,2005,When Rules Change
75.467,-14.706,0,Milkman_ Keep Those Bottles Quiet
85.981,-6.496,0,Psalm 27
182.721,-8.928,1982,Take The Time
147.003,-3.519,0,Rancho Moreno
135.909,-8.705,0,Together We Stand (Album Version)
140.119,-6.897,0,Cet Air Étrange (Take 1 - Abbey Road Rough Mix)
96.123,-5.031,0,Young Urbans
96.384,-6.282,0,I Don't Like You
133.325,-6.806,2004,Hold On
125.971,-5.583,2005,Believe In What I Say
104.115,-6.088,2004,Mykel And Carli
120.02,-9.805,0,She's Got A Brain (Leli / Zimmerman)
136.274,-11.508,0,Upon This Rock (Fire And Ice Version)
124.028,-8.094,0,Momentum
205.204,-20.879,2001,6th Chakra: Keynote A - Chakra Suite (Solo Electric Piano Plus Synths)
137.645,-3.959,0,So Far So Bad So What?
61.117,-15.135,2005,Listen
70.116,-6.394,0,Fifi
93.395,-16.105,0,Je Suis Une Cigarette
123.975,-7.379,2004,Hydraulic Pimp
127.999,-15.542,2006,Lost
95.229,-10.954,0,When I Think About Love
124.043,-7.963,2006,Speechless
107.537,-24.633,1996,Merry-Go-Round
85.055,-9.588,0,Nieve
203.792,-15.002,0,Up on the House Top
94.937,-9.486,0,Dos Mujeres
69.018,-23.374,0,Sincerely_
89.919,-11.482,1992,This Is My Life
100.209,-3.961,0,A Void Of Lifeless Dreams
56.184,-14.966,2010,All Creatures Of Our God And King
183.566,-7.157,0,Hi De Ho
151.164,-7.023,0,I Will Bless Your Name
121.797,-12.657,0,Fast Eddie
262.828,-11.534,0,Endless Light
89.818,-12.935,0,Hold On To Freedom
129.293,-7.692,0,Playgirl's Love
180.02,-6.858,2005,War
101.854,-10.679,0,Sofrimento De Quem Ama (1997 Digital Remaster)
109.896,-5.0,0,La Maquina Del Sabor
128.319,-6.983,2005,Make A Move On Me
98.072,-12.77,1970,Wichita Lineman (LP Version)
72.677,-25.521,0,Primal Forces
93.382,-6.852,0,Power Shower
160.26,-9.237,2008,Zephyrus
192.239,-12.558,1995,Fucked
94.393,-4.753,0,Ladies And Thugs
72.211,-8.863,0,The Same Man (For Matthew)
116.279,-12.804,1995,Let Me Be the One
121.847,-8.575,0,Endless Winter
119.981,-13.832,2005,Take It For Granted
126.113,-5.653,2001,Nothing (Album Version)
88.627,-11.47,0,Latin Flute
142.666,-12.919,2004,Jean Dominique Intro
165.621,-5.569,1987,Beginning Of The End
91.988,-6.066,2009,Tonight
104.346,-15.497,0,These Old Eyes Have Seen It All
84.015,-8.304,0,Nite Life (Sound Factory Version)
93.633,-29.51,0,"The Killing Of Dumbledore (""Harry Potter & The Half-Blood Prince"")"
103.546,-8.243,0,Skinny Woman (Gravel Road Woman)
161.033,-3.161,0,Shameful (LP Version)
105.291,-13.757,0,When I Left Home
153.802,-11.314,1972,Fall in Philadelphia
100.922,-14.477,2004,I've Been Trying
124.513,-17.448,0,Southern Jukebox Music (Live) (2001 Digital Remaster)
201.459,-11.596,0,Juana Democracia / Calipso Del Tlc
164.33,-12.589,2003,Hala_ Tumba And Timbal
56.216,-13.287,0,Two Ruffles & Flourishes / General's March
85.06,-27.621,0,Peace And Quiet Time
126.184,-9.9,0,Stuff Like That
117.142,-6.424,0,She Runs
128.998,-5.052,0,Irreplaceable
140.407,-6.711,2001,Porcelaine
79.076,-8.067,0,Funny
111.942,-6.821,0,Two Lights [Bonus Track]
132.946,-11.403,2005,Are You The One?
187.176,-12.289,1986,Cheer
136.786,-10.908,0,Le Récit De Cassard
115.671,-13.012,1995,Viimeiset hitaat
126.428,-6.405,2008,Programmed to Consume
85.155,-8.273,1989,Javalon
109.059,-13.176,0,Wear Your Love Like Heaven / Workin' On A Groovy Thing (Medley) (1997 Digital Remaster)
153.251,-6.572,0,1 - 800 - Quiereme - Remix
71.609,-22.06,0,Don Carlo (2000 Digital Remaster): Tu che le vanità (Elisabetta)
115.014,-6.282,2000,Junk
155.906,-5.128,0,Where To Hide?
113.031,-9.479,0,All Dressed Up
140.084,-13.277,0,Auf die Fresse_ fertig_ los
91.008,-4.491,0,Apostasie
89.957,-5.216,0,The Things You Do
88.341,-15.357,0,Heaven And Hell (Part II)
149.629,-9.897,1977,Dancing The Night Away
124.393,-15.81,0,Marine's hymn
142.893,-6.322,1997,Concede
71.952,-13.452,2001,Freezin' From The Inside Out
128.407,-6.694,2004,Amazing
125.1,-11.017,0,La Pieuvre
120.381,-10.844,2008,Escape From The Underrealm
143.267,-6.31,1994,Djungelstadt
93.773,-11.669,1968,I Can Dig It
114.546,-11.446,0,You Make Our Shack A Mansion
138.876,-7.217,0,Peanuts
143.85,-13.002,0,Maga Dog/ Skanky Dog (Album)
